,game,model,experiment,episode,metric,value
19,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_2,Repetition-Describer,0.0
20,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_3,Violated Request Count,1.0
21,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_3,Parsed Request Count,0.0
22,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_3,Request Count,1.0
23,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_3,Request Success Ratio,0.0
24,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_3,Aborted,1.0
25,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_3,Success,0.0
26,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_3,Lose,0.0
27,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_3,Main Score,
28,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_3,Repetition-Guesser,0.0
29,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_3,Repetition-Describer,0.0
30,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_4,Violated Request Count,1.0
31,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_4,Parsed Request Count,0.0
32,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_4,Request Count,1.0
33,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_4,Request Success Ratio,0.0
34,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_4,Aborted,1.0
35,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_4,Success,0.0
36,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_4,Lose,0.0
37,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_4,Main Score,
38,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_4,Repetition-Guesser,0.0
39,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_4,Repetition-Describer,0.0
40,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_14,Violated Request Count,1.0
41,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_14,Parsed Request Count,0.0
42,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_14,Request Count,1.0
43,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_14,Request Success Ratio,0.0
44,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_14,Aborted,1.0
45,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_14,Success,0.0
46,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_14,Lose,0.0
47,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_14,Main Score,
48,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_14,Repetition-Guesser,0.0
49,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_14,Repetition-Describer,0.0
50,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_13,Violated Request Count,1.0
51,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_13,Parsed Request Count,0.0
52,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_13,Request Count,1.0
53,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_13,Request Success Ratio,0.0
54,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_13,Aborted,1.0
55,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_13,Success,0.0
56,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_13,Lose,0.0
57,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_13,Main Score,
58,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_13,Repetition-Guesser,0.0
59,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_13,Repetition-Describer,0.0
60,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_12,Violated Request Count,1.0
61,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_12,Parsed Request Count,0.0
62,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_12,Request Count,1.0
63,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_12,Request Success Ratio,0.0
64,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_12,Aborted,1.0
65,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_12,Success,0.0
66,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_12,Lose,0.0
67,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_12,Main Score,
68,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_12,Repetition-Guesser,0.0
69,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_12,Repetition-Describer,0.0
70,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_15,Violated Request Count,1.0
71,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_15,Parsed Request Count,0.0
72,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_15,Request Count,1.0
73,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_15,Request Success Ratio,0.0
74,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_15,Aborted,1.0
75,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_15,Success,0.0
76,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_15,Lose,0.0
77,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_15,Main Score,
78,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_15,Repetition-Guesser,0.0
79,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_15,Repetition-Describer,0.0
80,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_1,Violated Request Count,1.0
81,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_1,Parsed Request Count,0.0
82,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_1,Request Count,1.0
83,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_1,Request Success Ratio,0.0
84,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_1,Aborted,1.0
85,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_1,Success,0.0
86,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_1,Lose,0.0
87,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_1,Main Score,
88,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_1,Repetition-Guesser,0.0
89,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_1,Repetition-Describer,0.0
90,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_6,Violated Request Count,1.0
91,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_6,Parsed Request Count,0.0
92,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_6,Request Count,1.0
93,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_6,Request Success Ratio,0.0
94,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_6,Aborted,1.0
95,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_6,Success,0.0
96,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_6,Lose,0.0
97,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_6,Main Score,
98,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_6,Repetition-Guesser,0.0
99,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_6,Repetition-Describer,0.0
100,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_8,Violated Request Count,1.0
101,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_8,Parsed Request Count,0.0
102,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_8,Request Count,1.0
103,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_8,Request Success Ratio,0.0
104,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_8,Aborted,1.0
105,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_8,Success,0.0
106,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_8,Lose,0.0
107,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_8,Main Score,
108,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_8,Repetition-Guesser,0.0
109,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_8,Repetition-Describer,0.0
110,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_9,Violated Request Count,1.0
111,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_9,Parsed Request Count,0.0
112,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_9,Request Count,1.0
113,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_9,Request Success Ratio,0.0
114,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_9,Aborted,1.0
115,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_9,Success,0.0
116,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_9,Lose,0.0
117,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_9,Main Score,
118,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_9,Repetition-Guesser,0.0
119,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_9,Repetition-Describer,0.0
120,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_7,Violated Request Count,1.0
121,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_7,Parsed Request Count,0.0
122,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_7,Request Count,1.0
123,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_7,Request Success Ratio,0.0
124,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_7,Aborted,1.0
125,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_7,Success,0.0
126,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_7,Lose,0.0
127,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_7,Main Score,
128,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_7,Repetition-Guesser,0.0
129,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_7,Repetition-Describer,0.0
130,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_0,Violated Request Count,1.0
131,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_0,Parsed Request Count,0.0
132,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_0,Request Count,1.0
133,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_0,Request Success Ratio,0.0
134,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_0,Aborted,1.0
135,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_0,Success,0.0
136,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_0,Lose,0.0
137,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_0,Main Score,
138,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_0,Repetition-Guesser,0.0
139,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_0,Repetition-Describer,0.0
140,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_19,Violated Request Count,1.0
141,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_19,Parsed Request Count,0.0
142,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_19,Request Count,1.0
143,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_19,Request Success Ratio,0.0
144,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_19,Aborted,1.0
145,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_19,Success,0.0
146,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_19,Lose,0.0
147,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_19,Main Score,
148,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_19,Repetition-Guesser,0.0
149,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_19,Repetition-Describer,0.0
150,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_10,Violated Request Count,1.0
151,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_10,Parsed Request Count,0.0
152,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_10,Request Count,1.0
153,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_10,Request Success Ratio,0.0
154,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_10,Aborted,1.0
155,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_10,Success,0.0
156,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_10,Lose,0.0
157,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_10,Main Score,
158,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_10,Repetition-Guesser,0.0
159,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_10,Repetition-Describer,0.0
160,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_17,Violated Request Count,1.0
161,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_17,Parsed Request Count,0.0
162,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_17,Request Count,1.0
163,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_17,Request Success Ratio,0.0
164,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_17,Aborted,1.0
165,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_17,Success,0.0
166,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_17,Lose,0.0
167,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_17,Main Score,
168,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_17,Repetition-Guesser,0.0
169,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_17,Repetition-Describer,0.0
170,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_16,Violated Request Count,1.0
171,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_16,Parsed Request Count,0.0
172,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_16,Request Count,1.0
173,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_16,Request Success Ratio,0.0
174,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_16,Aborted,1.0
175,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_16,Success,0.0
176,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_16,Lose,0.0
177,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_16,Main Score,
178,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_16,Repetition-Guesser,0.0
179,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_16,Repetition-Describer,0.0
180,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_11,Violated Request Count,1.0
181,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_11,Parsed Request Count,0.0
182,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_11,Request Count,1.0
183,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_11,Request Success Ratio,0.0
184,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_11,Aborted,1.0
185,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_11,Success,0.0
186,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_11,Lose,0.0
187,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_11,Main Score,
188,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_11,Repetition-Guesser,0.0
189,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_11,Repetition-Describer,0.0
190,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_18,Violated Request Count,1.0
191,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_18,Parsed Request Count,0.0
192,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_18,Request Count,1.0
193,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_18,Request Success Ratio,0.0
194,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_18,Aborted,1.0
195,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_18,Success,0.0
196,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_18,Lose,0.0
197,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_18,Main Score,
198,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_18,Repetition-Guesser,0.0
199,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,0_high_en,episode_18,Repetition-Describer,0.0
200,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_5,Violated Request Count,1.0
201,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_5,Parsed Request Count,0.0
202,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_5,Request Count,1.0
203,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_5,Request Success Ratio,0.0
204,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_5,Aborted,1.0
205,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_5,Success,0.0
206,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_5,Lose,0.0
207,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_5,Main Score,
208,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_5,Repetition-Guesser,0.0
209,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_5,Repetition-Describer,0.0
210,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_2,Violated Request Count,1.0
211,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_2,Parsed Request Count,0.0
212,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_2,Request Count,1.0
213,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_2,Request Success Ratio,0.0
214,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_2,Aborted,1.0
215,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_2,Success,0.0
216,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_2,Lose,0.0
217,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_2,Main Score,
218,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_2,Repetition-Guesser,0.0
219,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_2,Repetition-Describer,0.0
220,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_3,Violated Request Count,1.0
221,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_3,Parsed Request Count,0.0
222,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_3,Request Count,1.0
223,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_3,Request Success Ratio,0.0
224,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_3,Aborted,1.0
225,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_3,Success,0.0
226,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_3,Lose,0.0
227,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_3,Main Score,
228,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_3,Repetition-Guesser,0.0
229,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_3,Repetition-Describer,0.0
230,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_4,Violated Request Count,1.0
231,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_4,Parsed Request Count,0.0
232,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_4,Request Count,1.0
233,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_4,Request Success Ratio,0.0
234,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_4,Aborted,1.0
235,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_4,Success,0.0
236,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_4,Lose,0.0
237,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_4,Main Score,
238,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_4,Repetition-Guesser,0.0
239,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_4,Repetition-Describer,0.0
240,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_14,Violated Request Count,1.0
241,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_14,Parsed Request Count,0.0
242,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_14,Request Count,1.0
243,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_14,Request Success Ratio,0.0
244,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_14,Aborted,1.0
245,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_14,Success,0.0
246,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_14,Lose,0.0
247,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_14,Main Score,
248,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_14,Repetition-Guesser,0.0
249,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_14,Repetition-Describer,0.0
250,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_13,Violated Request Count,1.0
251,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_13,Parsed Request Count,0.0
252,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_13,Request Count,1.0
253,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_13,Request Success Ratio,0.0
254,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_13,Aborted,1.0
255,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_13,Success,0.0
256,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_13,Lose,0.0
257,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_13,Main Score,
258,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_13,Repetition-Guesser,0.0
259,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_13,Repetition-Describer,0.0
260,taboo,luminous-supreme-t0.0--luminous-supreme-t0.0,2_low_en,episode_12,Violated Request Count,1.0
