,game,model,experiment,episode,metric,value
16,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_2,Lose,1.0
17,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_2,Aborted,0.0
18,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_2,Main Score,0.0
19,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_2,Request Success Ratio,1.0
20,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_3,Generated Expression Length,51.0
21,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_3,Generated Expression Number of Tokens,11.0
22,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_3,Request Count,2.0
23,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_3,Parsed Request Count,2.0
24,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_3,Violated Request Count,0.0
25,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_3,Success,1.0
26,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_3,Lose,0.0
27,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_3,Aborted,0.0
28,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_3,Main Score,100.0
29,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_3,Request Success Ratio,1.0
30,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_4,Generated Expression Length,51.0
31,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_4,Generated Expression Number of Tokens,11.0
32,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_4,Request Count,2.0
33,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_4,Parsed Request Count,2.0
34,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_4,Violated Request Count,0.0
35,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_4,Success,0.0
36,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_4,Lose,1.0
37,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_4,Aborted,0.0
38,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_4,Main Score,0.0
39,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_4,Request Success Ratio,1.0
40,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_25,Generated Expression Length,71.0
41,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_25,Generated Expression Number of Tokens,15.0
42,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_25,Request Count,2.0
43,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_25,Parsed Request Count,2.0
44,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_25,Violated Request Count,0.0
45,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_25,Success,1.0
46,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_25,Lose,0.0
47,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_25,Aborted,0.0
48,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_25,Main Score,100.0
49,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_25,Request Success Ratio,1.0
50,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_22,Generated Expression Length,45.0
51,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_22,Generated Expression Number of Tokens,10.0
52,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_22,Request Count,2.0
53,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_22,Parsed Request Count,2.0
54,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_22,Violated Request Count,0.0
55,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_22,Success,1.0
56,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_22,Lose,0.0
57,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_22,Aborted,0.0
58,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_22,Main Score,100.0
59,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_22,Request Success Ratio,1.0
60,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_14,Generated Expression Length,39.0
61,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_14,Generated Expression Number of Tokens,8.0
62,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_14,Request Count,2.0
63,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_14,Parsed Request Count,2.0
64,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_14,Violated Request Count,0.0
65,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_14,Success,1.0
66,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_14,Lose,0.0
67,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_14,Aborted,0.0
68,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_14,Main Score,100.0
69,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_14,Request Success Ratio,1.0
70,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_13,Generated Expression Length,39.0
71,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_13,Generated Expression Number of Tokens,8.0
72,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_13,Request Count,2.0
73,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_13,Parsed Request Count,2.0
74,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_13,Violated Request Count,0.0
75,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_13,Success,0.0
76,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_13,Lose,1.0
77,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_13,Aborted,0.0
78,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_13,Main Score,0.0
79,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_13,Request Success Ratio,1.0
80,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_12,Generated Expression Length,39.0
81,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_12,Generated Expression Number of Tokens,8.0
82,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_12,Request Count,2.0
83,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_12,Parsed Request Count,2.0
84,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_12,Violated Request Count,0.0
85,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_12,Success,1.0
86,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_12,Lose,0.0
87,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_12,Aborted,0.0
88,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_12,Main Score,100.0
89,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_12,Request Success Ratio,1.0
90,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_15,Generated Expression Length,64.0
91,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_15,Generated Expression Number of Tokens,14.0
92,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_15,Request Count,2.0
93,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_15,Parsed Request Count,2.0
94,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_15,Violated Request Count,0.0
95,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_15,Success,1.0
96,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_15,Lose,0.0
97,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_15,Aborted,0.0
98,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_15,Main Score,100.0
99,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_15,Request Success Ratio,1.0
100,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_23,Generated Expression Length,45.0
101,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_23,Generated Expression Number of Tokens,10.0
102,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_23,Request Count,2.0
103,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_23,Parsed Request Count,2.0
104,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_23,Violated Request Count,0.0
105,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_23,Success,1.0
106,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_23,Lose,0.0
107,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_23,Aborted,0.0
108,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_23,Main Score,100.0
109,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_23,Request Success Ratio,1.0
110,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_24,Generated Expression Length,97.0
111,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_24,Generated Expression Number of Tokens,21.0
112,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_24,Request Count,2.0
113,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_24,Parsed Request Count,2.0
114,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_24,Violated Request Count,0.0
115,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_24,Success,1.0
116,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_24,Lose,0.0
117,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_24,Aborted,0.0
118,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_24,Main Score,100.0
119,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_24,Request Success Ratio,1.0
120,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_1,Generated Expression Length,51.0
121,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_1,Generated Expression Number of Tokens,11.0
122,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_1,Request Count,2.0
123,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_1,Parsed Request Count,2.0
124,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_1,Violated Request Count,0.0
125,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_1,Success,0.0
126,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_1,Lose,1.0
127,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_1,Aborted,0.0
128,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_1,Main Score,0.0
129,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_1,Request Success Ratio,1.0
130,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_6,Generated Expression Length,64.0
131,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_6,Generated Expression Number of Tokens,14.0
132,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_6,Request Count,2.0
133,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_6,Parsed Request Count,2.0
134,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_6,Violated Request Count,0.0
135,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_6,Success,0.0
136,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_6,Lose,1.0
137,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_6,Aborted,0.0
138,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_6,Main Score,0.0
139,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_6,Request Success Ratio,1.0
140,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_8,Generated Expression Length,64.0
141,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_8,Generated Expression Number of Tokens,14.0
142,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_8,Request Count,2.0
143,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_8,Parsed Request Count,2.0
144,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_8,Violated Request Count,0.0
145,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_8,Success,0.0
146,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_8,Lose,1.0
147,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_8,Aborted,0.0
148,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_8,Main Score,0.0
149,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_8,Request Success Ratio,1.0
150,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_9,Generated Expression Length,67.0
151,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_9,Generated Expression Number of Tokens,14.0
152,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_9,Request Count,2.0
153,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_9,Parsed Request Count,2.0
154,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_9,Violated Request Count,0.0
155,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_9,Success,1.0
156,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_9,Lose,0.0
157,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_9,Aborted,0.0
158,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_9,Main Score,100.0
159,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_9,Request Success Ratio,1.0
160,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_7,Generated Expression Length,64.0
161,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_7,Generated Expression Number of Tokens,14.0
162,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_7,Request Count,2.0
163,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_7,Parsed Request Count,2.0
164,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_7,Violated Request Count,0.0
165,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_7,Success,0.0
166,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_7,Lose,1.0
167,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_7,Aborted,0.0
168,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_7,Main Score,0.0
169,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_7,Request Success Ratio,1.0
170,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_0,Generated Expression Length,51.0
171,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_0,Generated Expression Number of Tokens,11.0
172,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_0,Request Count,2.0
173,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_0,Parsed Request Count,2.0
174,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_0,Violated Request Count,0.0
175,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_0,Success,0.0
176,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_0,Lose,1.0
177,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_0,Aborted,0.0
178,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_0,Main Score,0.0
179,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_0,Request Success Ratio,1.0
180,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_21,Generated Expression Length,45.0
181,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_21,Generated Expression Number of Tokens,10.0
182,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_21,Request Count,2.0
183,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_21,Parsed Request Count,2.0
184,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_21,Violated Request Count,0.0
185,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_21,Success,1.0
186,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_21,Lose,0.0
187,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_21,Aborted,0.0
188,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_21,Main Score,100.0
189,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_21,Request Success Ratio,1.0
190,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_19,Generated Expression Length,43.0
191,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_19,Generated Expression Number of Tokens,9.0
192,multimodal_referencegame,claude-3-opus-20240229-t0.0--claude-3-opus-20240229-t0.0,2_diagonal_grids,episode_19,Request Count,2.0
